qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	genome_name	gene_name	comp
BOMDPHAE_02599	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCA_910574135.1_MGBC000029_genomic	cro_but	butyrate
PEOBIMBK_01955	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCA_910574775.1_MGBC000097_genomic	cro_but	butyrate
PEOBIMBK_02787	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCA_910574775.1_MGBC000097_genomic	cro_but	butyrate
OLPJKGML_02052	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCA_910574945.1_MGBC000090_genomic	cro_but	butyrate
OLPJKGML_02844	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCA_910574945.1_MGBC000090_genomic	cro_but	butyrate
HHFKICIG_02078	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCA_910575065.1_MGBC000096_genomic	cro_but	butyrate
HHFKICIG_02837	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCA_910575065.1_MGBC000096_genomic	cro_but	butyrate
HCONJCLK_02080	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCA_910575135.1_MGBC000098_genomic	cro_but	butyrate
HCONJCLK_02840	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCA_910575135.1_MGBC000098_genomic	cro_but	butyrate
CCPHMFGG_00170	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	5e-72	266.5	GCF_000154305.1_ASM15430v1_genomic	cro_but	butyrate
CCPHMFGG_03033	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_000154305.1_ASM15430v1_genomic	cro_but	butyrate
ADFGDNLJ_00556	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_000154545.1_ASM15454v1_genomic	cro_but	butyrate
GBMCNOMD_02256	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_000185525.1_ASM18552v1_genomic	cro_but	butyrate
INJFBHEB_00175	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_000185825.1_ASM18582v1_genomic	cro_but	butyrate
INJFBHEB_02537	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_000185825.1_ASM18582v1_genomic	cro_but	butyrate
DLMLEDEJ_01554	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_000210695.1_ASM21069v1_genomic	cro_but	butyrate
LLKGOANK_01486	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_000432215.1_MGS276_genomic	cro_but	butyrate
LLKGOANK_02090	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_000432215.1_MGS276_genomic	cro_but	butyrate
HLBILBHM_01493	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_000508985.1_ASM50898v1_genomic	cro_but	butyrate
HLBILBHM_02537	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_000508985.1_ASM50898v1_genomic	cro_but	butyrate
HCABBDHA_01416	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_000876135.1_ASM87613v1_genomic	cro_but	butyrate
LLAFECMD_01225	tr|V5E0I2|V5E0I2_9LACO	53.5	114	53	0	2	115	122	235	4.3e-27	116.3	GCF_001304975.1_ASM130497v1_genomic	cro_but	butyrate
LLAFECMD_02247	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_001304975.1_ASM130497v1_genomic	cro_but	butyrate
LLAFECMD_03576	tr|A0A6I3ID43|A0A6I3ID43_9MICO	65.9	41	14	0	1	41	282	322	9.2e-11	60.5	GCF_001304975.1_ASM130497v1_genomic	cro_but	butyrate
IPCBICDJ_02015	tr|A0A535VYR8|A0A535VYR8_UNCCH	54.1	37	17	0	7	43	263	299	1.2e-05	43.5	GCF_001404835.1_14207_7_31_genomic	cro_but	butyrate
IPCBICDJ_03209	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_001404835.1_14207_7_31_genomic	cro_but	butyrate
PCLFALEG_02702	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_001404955.1_13470_2_79_genomic	cro_but	butyrate
EHNAPLNG_00691	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_001998765.1_ASM199876v1_genomic	cro_but	butyrate
EHNAPLNG_02979	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	GCF_001998765.1_ASM199876v1_genomic	cro_but	butyrate
DBAKHCIC_01101	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_002270485.1_ASM227048v1_genomic	cro_but	butyrate
DBAKHCIC_01393	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_002270485.1_ASM227048v1_genomic	cro_but	butyrate
IJGKDCGE_01229	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_003461725.1_ASM346172v1_genomic	cro_but	butyrate
IJGKDCGE_03277	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_003461725.1_ASM346172v1_genomic	cro_but	butyrate
KIKGGPNJ_00904	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	GCF_003473625.1_ASM347362v1_genomic	cro_but	butyrate
IKIFGNDM_00420	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_003473725.1_ASM347372v1_genomic	cro_but	butyrate
MCKGPBFA_00394	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_003480775.1_ASM348077v1_genomic	cro_but	butyrate
KJNMABBL_00450	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_003480825.1_ASM348082v1_genomic	cro_but	butyrate
NBKPIGMC_01370	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	GCF_003481105.1_ASM348110v1_genomic	cro_but	butyrate
LNILJCCL_00334	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	GCF_003481805.1_ASM348180v1_genomic	cro_but	butyrate
PFDPBJPF_01126	tr|V5E0I2|V5E0I2_9LACO	53.8	251	116	0	2	252	8	258	1e-72	268.9	GCF_005280655.1_ASM528065v1_genomic	cro_but	butyrate
PFDPBJPF_02233	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	6.4e-59	223	GCF_005280655.1_ASM528065v1_genomic	cro_but	butyrate
AMDOHACK_00243	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_008416325.1_ASM841632v1_genomic	cro_but	butyrate
EGFDKNMG_01758	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302355.1_ASM1330235v1_genomic	cro_but	butyrate
HLIEKABP_01571	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302445.1_ASM1330244v1_genomic	cro_but	butyrate
JONNAMEE_00854	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302455.1_ASM1330245v1_genomic	cro_but	butyrate
OPNJLELE_01998	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302475.1_ASM1330247v1_genomic	cro_but	butyrate
HFIKEABA_01593	tr|V5E0I2|V5E0I2_9LACO	54.5	255	116	0	2	256	8	262	1.2e-73	271.9	GCF_013302525.1_ASM1330252v1_genomic	cro_but	butyrate
EKLJFINO_00885	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302545.1_ASM1330254v1_genomic	cro_but	butyrate
CGGOBLDE_03238	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302555.1_ASM1330255v1_genomic	cro_but	butyrate
CFLOBBPJ_01640	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302565.1_ASM1330256v1_genomic	cro_but	butyrate
CNJAGMEN_02269	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302595.1_ASM1330259v1_genomic	cro_but	butyrate
BPMFDCLE_02190	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302605.1_ASM1330260v1_genomic	cro_but	butyrate
AMFMHKFD_00249	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302675.1_ASM1330267v1_genomic	cro_but	butyrate
GKONJLLH_03072	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302715.1_ASM1330271v1_genomic	cro_but	butyrate
GDEOMAJN_00011	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302755.1_ASM1330275v1_genomic	cro_but	butyrate
OPKLNLBG_00089	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302795.1_ASM1330279v1_genomic	cro_but	butyrate
OPKLNLBG_02529	tr|A0A535VYR8|A0A535VYR8_UNCCH	54.1	37	17	0	7	43	263	299	1.2e-05	43.5	GCF_013302795.1_ASM1330279v1_genomic	cro_but	butyrate
JGHPJKMJ_03065	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302815.1_ASM1330281v1_genomic	cro_but	butyrate
BNIKGBIE_01642	tr|A0A535VYR8|A0A535VYR8_UNCCH	54.1	37	17	0	7	43	263	299	1.2e-05	43.5	GCF_013302845.1_ASM1330284v1_genomic	cro_but	butyrate
BNIKGBIE_01956	tr|V5E0I2|V5E0I2_9LACO	53.3	255	119	0	2	256	8	262	1.3e-72	268.5	GCF_013302845.1_ASM1330284v1_genomic	cro_but	butyrate
LODAONLG_01662	tr|A0A535VYR8|A0A535VYR8_UNCCH	54.1	37	17	0	7	43	263	299	1.2e-05	43.5	GCF_013302855.1_ASM1330285v1_genomic	cro_but	butyrate
LODAONLG_01968	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013302855.1_ASM1330285v1_genomic	cro_but	butyrate
BAOEOFND_01653	tr|A0A535VYR8|A0A535VYR8_UNCCH	54.1	37	17	0	7	43	263	299	1.2e-05	43.5	GCF_013303175.1_ASM1330317v1_genomic	cro_but	butyrate
BAOEOFND_02003	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013303175.1_ASM1330317v1_genomic	cro_but	butyrate
EBNLJOOF_01557	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013303185.1_ASM1330318v1_genomic	cro_but	butyrate
MEADLIFI_02954	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013303225.1_ASM1330322v1_genomic	cro_but	butyrate
PELCBIIC_00220	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013304505.1_ASM1330450v1_genomic	cro_but	butyrate
KCCNKEMN_00047	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_013304555.1_ASM1330455v1_genomic	cro_but	butyrate
BDIBMIHG_01361	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_014131675.1_ASM1413167v1_genomic	cro_but	butyrate
BDIBMIHG_02335	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	5e-72	266.5	GCF_014131675.1_ASM1413167v1_genomic	cro_but	butyrate
NPHNFAPN_00172	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_014290215.1_ASM1429021v1_genomic	cro_but	butyrate
NPHNFAPN_03318	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_014290215.1_ASM1429021v1_genomic	cro_but	butyrate
MNMGKBAP_01170	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	5e-72	266.5	GCF_014467075.1_ASM1446707v1_genomic	cro_but	butyrate
MNMGKBAP_02143	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_014467075.1_ASM1446707v1_genomic	cro_but	butyrate
FIMAFPCP_01447	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_015554695.1_ASM1555469v1_genomic	cro_but	butyrate
EFNOLNOC_00209	tr|V5E0I2|V5E0I2_9LACO	50.6	257	118	3	1	249	1	256	2.2e-59	224.6	GCF_016586355.1_ASM1658635v1_genomic	cro_but	butyrate
HNBDCEJE_02462	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_018786105.1_ASM1878610v1_genomic	cro_but	butyrate
PJECCCLI_00808	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_018786145.1_ASM1878614v1_genomic	cro_but	butyrate
CENNCKIL_01703	tr|V5E0I2|V5E0I2_9LACO	54.6	251	114	0	2	252	8	258	1.2e-73	271.9	GCF_018918155.1_ASM1891815v1_genomic	cro_but	butyrate
AMMGAKMD_00419	tr|V5E0I2|V5E0I2_9LACO	50.2	257	119	3	1	249	1	256	2.9e-59	224.2	GCF_018982945.1_ASM1898294v1_genomic	cro_but	butyrate
LKKNDKGL_01209	tr|V5E0I2|V5E0I2_9LACO	53.8	251	116	0	2	252	8	258	5e-72	266.5	GCF_900624715.1_81B4_genomic	cro_but	butyrate
LKKNDKGL_02840	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_900624715.1_81B4_genomic	cro_but	butyrate
IMCKJKOO_00436	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_902362655.1_MGYG-HGUT-00052_genomic	cro_but	butyrate
IMCKJKOO_02522	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_902362655.1_MGYG-HGUT-00052_genomic	cro_but	butyrate
PMLNHHOO_00163	tr|V5E0I2|V5E0I2_9LACO	53.4	251	117	0	2	252	8	258	1.1e-71	265.4	GCF_902362985.1_MGYG-HGUT-00080_genomic	cro_but	butyrate
PMLNHHOO_01473	tr|V5E0I2|V5E0I2_9LACO	50	244	121	1	7	249	13	256	4.9e-59	223.4	GCF_902362985.1_MGYG-HGUT-00080_genomic	cro_but	butyrate
FCFHFNCF_00691	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	GCF_902388025.1_UHGG_MGYG-HGUT-02528_genomic	cro_but	butyrate
FCFHFNCF_02979	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	GCF_902388025.1_UHGG_MGYG-HGUT-02528_genomic	cro_but	butyrate
ALDEGNKM_02028	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	SRR13592713	cro_but	butyrate
ALDEGNKM_02860	tr|A0A6I3ID43|A0A6I3ID43_9MICO	50	92	45	1	1	91	232	323	7.7e-15	75.1	SRR13592713	cro_but	butyrate
AKKHJBDF_00263	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	SRR18440051	cro_but	butyrate
KNONKLPG_01667	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	SRR18440091	cro_but	butyrate
KNONKLPG_03020	tr|A0A6I3ID43|A0A6I3ID43_9MICO	50	92	45	1	1	91	232	323	7.7e-15	75.1	SRR18440091	cro_but	butyrate
KIAEFJNH_02074	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	SRR18440093	cro_but	butyrate
KIAEFJNH_02820	tr|A0A6I3ID43|A0A6I3ID43_9MICO	51.1	94	45	1	1	93	229	322	3.7e-20	92.8	SRR18440093	cro_but	butyrate
HCPJCGEL_00352	tr|V5E0I2|V5E0I2_9LACO	54.1	255	117	0	2	256	8	262	1.6e-73	271.6	SRR18440101	cro_but	butyrate
HCPJCGEL_03141	tr|A0A963HH90|A0A963HH90_9RHOO	51.9	52	25	0	8	59	27	78	1.2e-06	47.4	SRR18440101	cro_but	butyrate
JKIKAFLC_00896	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	CM02_2_S14	gcd_but	butyrate
JKIKAFLC_00896	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	CM02_2_S14	gcd_but	butyrate
JKIKAFLC_00896	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	CM02_2_S14	gcd_but	butyrate
JKIKAFLC_00897	tr|A0A173UEK6|A0A173UEK6_ANAHA	99.1	106	1	0	1	106	1	106	5.4e-51	194.5	CM02_2_S14	gcd_but	butyrate
OEMKGLFL_01568	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	99.2	374	3	0	1	374	1	374	1e-197	683.7	GCA_008679275.1_ASM867927v1_genomic	gcd_but	butyrate
OEMKGLFL_01568	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	99.2	374	3	0	1	374	1	374	1e-197	683.7	GCA_008679275.1_ASM867927v1_genomic	gcd_but	butyrate
KFGAIAHJ_01775	tr|A0A1C6EAT9|A0A1C6EAT9_9FIRM	100	123	0	0	1	123	1	123	2e-60	226.1	GCA_900066705.1_14207_7_32_genomic	gcd_but	butyrate
KFGAIAHJ_01776	tr|A0A1C6EBZ9|A0A1C6EBZ9_9FIRM	100	382	0	0	1	382	1	382	3.7e-206	711.8	GCA_900066705.1_14207_7_32_genomic	gcd_but	butyrate
NAGOKMPI_00897	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_000332875.2_ASM33287v2_genomic	gcd_but	butyrate
NAGOKMPI_00898	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_000332875.2_ASM33287v2_genomic	gcd_but	butyrate
NAGOKMPI_00898	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_000332875.2_ASM33287v2_genomic	gcd_but	butyrate
NAGOKMPI_00898	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_000332875.2_ASM33287v2_genomic	gcd_but	butyrate
HCABBDHA_03141	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	99.7	374	1	0	1	374	1	374	2.7e-198	685.6	GCF_000876135.1_ASM87613v1_genomic	gcd_but	butyrate
HCABBDHA_03141	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	99.7	374	1	0	1	374	1	374	2.7e-198	685.6	GCF_000876135.1_ASM87613v1_genomic	gcd_but	butyrate
PCLFALEG_00004	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_001404955.1_13470_2_79_genomic	gcd_but	butyrate
PCLFALEG_00004	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_001404955.1_13470_2_79_genomic	gcd_but	butyrate
PCLFALEG_00004	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_001404955.1_13470_2_79_genomic	gcd_but	butyrate
PCLFALEG_00005	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_001404955.1_13470_2_79_genomic	gcd_but	butyrate
HAHNOBOP_02069	tr|A0A173TM81|A0A173TM81_ANAHA	100	106	0	0	1	106	1	106	5.4e-51	194.5	GCF_001405635.1_14207_7_82_genomic	gcd_but	butyrate
HAHNOBOP_02070	tr|A0A173TLM6|A0A173TLM6_ANAHA	100	382	0	0	1	382	1	382	4.8e-206	711.4	GCF_001405635.1_14207_7_82_genomic	gcd_but	butyrate
HAHNOBOP_02070	tr|A0A173UFE2|A0A173UFE2_ANAHA	99.7	382	1	0	1	382	1	382	1.1e-205	710.3	GCF_001405635.1_14207_7_82_genomic	gcd_but	butyrate
HAHNOBOP_02070	tr|L1Q6P1|L1Q6P1_ANAHA	99.7	382	1	0	1	382	1	382	1.1e-205	710.3	GCF_001405635.1_14207_7_82_genomic	gcd_but	butyrate
IEJMHOJM_02773	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_001405715.1_13414_6_52_genomic	gcd_but	butyrate
IEJMHOJM_02773	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_001405715.1_13414_6_52_genomic	gcd_but	butyrate
IEJMHOJM_02773	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_001405715.1_13414_6_52_genomic	gcd_but	butyrate
IEJMHOJM_02774	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_001405715.1_13414_6_52_genomic	gcd_but	butyrate
OAFBMJDC_01394	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_003477415.1_ASM347741v1_genomic	gcd_but	butyrate
OAFBMJDC_01394	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_003477415.1_ASM347741v1_genomic	gcd_but	butyrate
MCKGPBFA_00023	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_003480775.1_ASM348077v1_genomic	gcd_but	butyrate
MCKGPBFA_00023	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_003480775.1_ASM348077v1_genomic	gcd_but	butyrate
AMDOHACK_01523	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_008416325.1_ASM841632v1_genomic	gcd_but	butyrate
AMDOHACK_01523	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	100	374	0	0	1	374	1	374	1.2e-198	686.8	GCF_008416325.1_ASM841632v1_genomic	gcd_but	butyrate
EMIBJJME_02564	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_013302465.1_ASM1330246v1_genomic	gcd_but	butyrate
EMIBJJME_02565	tr|A0A173UFE2|A0A173UFE2_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_013302465.1_ASM1330246v1_genomic	gcd_but	butyrate
EMIBJJME_02565	tr|L1Q6P1|L1Q6P1_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_013302465.1_ASM1330246v1_genomic	gcd_but	butyrate
EMIBJJME_02565	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.5	382	2	0	1	382	1	382	2.4e-205	709.1	GCF_013302465.1_ASM1330246v1_genomic	gcd_but	butyrate
OPNJLELE_02217	tr|A0A415Y7K5|A0A415Y7K5_9FIRM	99.7	374	1	0	1	374	1	374	2.7e-198	685.6	GCF_013302475.1_ASM1330247v1_genomic	gcd_but	butyrate
OPNJLELE_02217	tr|A0A417K3Z0|A0A417K3Z0_9FIRM	99.7	374	1	0	1	374	1	374	2.7e-198	685.6	GCF_013302475.1_ASM1330247v1_genomic	gcd_but	butyrate
CNJAGMEN_01502	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_013302595.1_ASM1330259v1_genomic	gcd_but	butyrate
CNJAGMEN_01502	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_013302595.1_ASM1330259v1_genomic	gcd_but	butyrate
CNJAGMEN_01502	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_013302595.1_ASM1330259v1_genomic	gcd_but	butyrate
CNJAGMEN_01503	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_013302595.1_ASM1330259v1_genomic	gcd_but	butyrate
BPMFDCLE_02125	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_013302605.1_ASM1330260v1_genomic	gcd_but	butyrate
BPMFDCLE_02126	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_013302605.1_ASM1330260v1_genomic	gcd_but	butyrate
BPMFDCLE_02126	tr|L1Q6P1|L1Q6P1_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_013302605.1_ASM1330260v1_genomic	gcd_but	butyrate
BPMFDCLE_02126	tr|A0A173TLM6|A0A173TLM6_ANAHA	99.7	382	1	0	1	382	1	382	8.1e-206	710.7	GCF_013302605.1_ASM1330260v1_genomic	gcd_but	butyrate
GKONJLLH_00644	tr|A0A173UEK6|A0A173UEK6_ANAHA	100	106	0	0	1	106	1	106	1.9e-51	196.1	GCF_013302715.1_ASM1330271v1_genomic	gcd_but	butyrate
GKONJLLH_00645	tr|A0A173UFE2|A0A173UFE2_ANAHA	100	382	0	0	1	382	1	382	2.8e-206	712.2	GCF_013302715.1_ASM1330271v1_genomic	gcd_but	butyrate
